20,2008-02-02 06:00:00,116.39654,39.80430
20,2008-02-02 06:00:30,116.39527,39.80629
20,2008-02-02 06:01:00,116.39437,39.80444
20,2008-02-02 06:01:30,116.39354,39.80578
20,2008-02-02 06:02:00,116.39175,39.80401
20,2008-02-02 06:02:30,116.39348,39.80372
20,2008-02-02 06:03:00,116.39319,39.80286
20,2008-02-02 06:03:30,116.39316,39.80127
20,2008-02-02 06:04:00,116.39225,39.80206
20,2008-02-02 06:04:30,116.39361,39.80124
20,2008-02-02 06:05:00,116.39416,39.79928
20,2008-02-02 06:05:30,116.39335,39.79886
20,2008-02-02 06:06:00,116.39469,39.79949
20,2008-02-02 06:06:30,116.39282,39.79972
20,2008-02-02 06:07:00,116.39267,39.79957
20,2008-02-02 06:07:30,116.39335,39.79975
20,2008-02-02 06:08:00,116.39336,39.79782
20,2008-02-02 06:08:30,116.39273,39.79818
20,2008-02-02 06:09:00,116.39165,39.79885
20,2008-02-02 06:09:30,116.39350,39.79812
20,2008-02-02 06:10:00,116.39288,39.79751
20,2008-02-02 06:10:30,116.39477,39.79789
20,2008-02-02 06:11:00,116.39509,39.79983
20,2008-02-02 06:11:30,116.39669,39.79783
20,2008-02-02 06:12:00,116.39615,39.79811
20,2008-02-02 06:12:30,116.39575,39.79943
20,2008-02-02 06:13:00,116.39704,39.79756
20,2008-02-02 06:13:30,116.39639,39.79775
20,2008-02-02 06:14:00,116.39676,39.79675
20,2008-02-02 06:14:30,116.39606,39.79558
20,2008-02-02 06:15:00,116.39759,39.79613
20,2008-02-02 06:15:30,116.39862,39.79626
20,2008-02-02 06:16:00,116.39928,39.79731
20,2008-02-02 06:16:30,116.40075,39.79630
20,2008-02-02 06:17:00,116.39892,39.79604
20,2008-02-02 06:17:30,116.39999,39.79502
20,2008-02-02 06:18:00,116.39857,39.79330
20,2008-02-02 06:18:30,116.40015,39.79407
20,2008-02-02 06:19:00,116.39903,39.79461
20,2008-02-02 06:19:30,116.39950,39.79282
20,2008-02-02 06:20:00,116.39995,39.79101
20,2008-02-02 06:20:30,116.40156,39.78991
20,2008-02-02 06:21:00,116.40046,39.78981
20,2008-02-02 06:21:30,116.39948,39.79123
20,2008-02-02 06:22:00,116.40081,39.79045
20,2008-02-02 06:22:30,116.40045,39.78969
20,2008-02-02 06:23:00,116.39892,39.78908
20,2008-02-02 06:23:30,116.39982,39.78723
20,2008-02-02 06:24:00,116.39895,39.78782
20,2008-02-02 06:24:30,116.40073,39.78700
20,2008-02-02 06:25:00,116.40062,39.78895
20,2008-02-02 06:25:30,116.40157,39.79016
20,2008-02-02 06:26:00,116.39980,39.78935
20,2008-02-02 06:26:30,116.40116,39.78792
20,2008-02-02 06:27:00,116.40181,39.78884
20,2008-02-02 06:27:30,116.40237,39.78737
20,2008-02-02 06:28:00,116.40381,39.78845
20,2008-02-02 06:28:30,116.40455,39.78651
20,2008-02-02 06:29:00,116.40538,39.78458
20,2008-02-02 06:29:30,116.40397,39.78513
20,2008-02-02 06:30:00,116.40225,39.78619
20,2008-02-02 06:30:30,116.40129,39.78750
20,2008-02-02 06:31:00,116.40299,39.78825
20,2008-02-02 06:31:30,116.40300,39.78761
20,2008-02-02 06:32:00,116.40163,39.78746
20,2008-02-02 06:32:30,116.40260,39.78782
20,2008-02-02 06:33:00,116.40401,39.78949
20,2008-02-02 06:33:30,116.40488,39.78953
20,2008-02-02 08:18:00,116.49909,39.87658
20,2008-02-02 08:18:30,116.49999,39.87696
20,2008-02-02 08:19:00,116.50185,39.87571
20,2008-02-02 08:19:30,116.50246,39.87532
20,2008-02-02 08:20:00,116.50097,39.87340
20,2008-02-02 08:20:30,116.50284,39.87453
20,2008-02-02 08:21:00,116.50099,39.87381
20,2008-02-02 08:21:30,116.49906,39.87325
20,2008-02-02 08:22:00,116.50007,39.87202
20,2008-02-02 08:22:30,116.49842,39.87377
20,2008-02-02 08:23:00,116.49744,39.87400
20,2008-02-02 08:23:30,116.49631,39.87255
20,2008-02-02 08:24:00,116.49457,39.87287
20,2008-02-02 08:24:30,116.49311,39.87260
20,2008-02-02 08:25:00,116.49188,39.87169
20,2008-02-02 08:25:30,116.49271,39.87322
20,2008-02-02 08:26:00,116.49224,39.87470
20,2008-02-02 08:26:30,116.49176,39.87395
20,2008-02-02 08:27:00,116.49266,39.87203
20,2008-02-02 08:27:30,116.49192,39.87143
20,2008-02-02 08:28:00,116.49166,39.87182
20,2008-02-02 08:28:30,116.49109,39.87374
20,2008-02-02 08:29:00,116.49033,39.87420
20,2008-02-02 08:29:30,116.49011,39.87616
20,2008-02-02 09:22:00,116.45992,39.85405
20,2008-02-02 09:22:30,116.46180,39.85559
20,2008-02-02 09:23:00,116.46314,39.85528
20,2008-02-02 09:23:30,116.46453,39.85350
20,2008-02-02 09:24:00,116.46449,39.85402
20,2008-02-02 09:24:30,116.46587,39.85558
20,2008-02-02 09:25:00,116.46703,39.85476
20,2008-02-02 09:25:30,116.46833,39.85316
20,2008-02-02 09:26:00,116.46668,39.85386
20,2008-02-02 09:26:30,116.46700,39.85460
20,2008-02-02 09:27:00,116.46616,39.85497
20,2008-02-02 09:27:30,116.46721,39.85404
20,2008-02-02 09:28:00,116.46700,39.85307
20,2008-02-02 09:28:30,116.46532,39.85385
20,2008-02-02 09:29:00,116.46567,39.85422
20,2008-02-02 09:29:30,116.46515,39.85496
20,2008-02-02 09:30:00,116.46447,39.85476
20,2008-02-02 09:30:30,116.46300,39.85599
20,2008-02-02 09:31:00,116.46354,39.85784
20,2008-02-02 09:31:30,116.46324,39.85939
20,2008-02-02 09:32:00,116.46484,39.85872
20,2008-02-02 09:32:30,116.46331,39.85711
20,2008-02-02 09:33:00,116.46515,39.85631
20,2008-02-02 09:33:30,116.46537,39.85684
20,2008-02-02 10:06:00,116.39163,39.98298
20,2008-02-02 10:06:30,116.39074,39.98205
20,2008-02-02 10:07:00,116.39046,39.98214
20,2008-02-02 10:07:30,116.38992,39.98273
20,2008-02-02 10:08:00,116.38980,39.98165
20,2008-02-02 10:08:30,116.38837,39.98190
20,2008-02-02 10:09:00,116.38765,39.98212
20,2008-02-02 10:09:30,116.38676,39.98169
20,2008-02-02 10:10:00,116.38750,39.98342
20,2008-02-02 10:10:30,116.38808,39.98247
20,2008-02-02 10:11:00,116.38768,39.98386
20,2008-02-02 10:11:30,116.38630,39.98518
20,2008-02-02 10:12:00,116.38646,39.98647
20,2008-02-02 10:12:30,116.38609,39.98537
20,2008-02-02 10:13:00,116.38723,39.98732
20,2008-02-02 10:13:30,116.38569,39.98762
20,2008-02-02 10:14:00,116.38474,39.98729
20,2008-02-02 10:14:30,116.38491,39.98557
20,2008-02-02 10:15:00,116.38561,39.98713
20,2008-02-02 10:15:30,116.38590,39.98613
20,2008-02-02 10:16:00,116.38680,39.98790
20,2008-02-02 10:16:30,116.38867,39.98866
20,2008-02-02 10:17:00,116.38721,39.98985
20,2008-02-02 10:17:30,116.38908,39.98925
