2,2008-02-02 06:00:00,116.44835,39.98978
2,2008-02-02 06:00:30,116.44665,39.98806
2,2008-02-02 06:01:00,116.44802,39.98648
2,2008-02-02 06:01:30,116.44651,39.98812
2,2008-02-02 06:02:00,116.44517,39.98706
2,2008-02-02 06:02:30,116.44652,39.98581
2,2008-02-02 06:03:00,116.44577,39.98514
2,2008-02-02 06:03:30,116.44620,39.98405
2,2008-02-02 06:04:00,116.44717,39.98356
2,2008-02-02 06:04:30,116.44833,39.98239
2,2008-02-02 06:05:00,116.44678,39.98280
2,2008-02-02 06:05:30,116.44824,39.98246
2,2008-02-02 06:06:00,116.44810,39.98415
2,2008-02-02 06:06:30,116.44977,39.98407
2,2008-02-02 06:07:00,116.44790,39.98442
2,2008-02-02 06:07:30,116.44690,39.98607
2,2008-02-02 06:08:00,116.44556,39.98638
2,2008-02-02 06:08:30,116.44481,39.98452
2,2008-02-02 06:09:00,116.44392,39.98564
2,2008-02-02 06:09:30,116.44277,39.98452
2,2008-02-02 06:10:00,116.44467,39.98458
2,2008-02-02 06:10:30,116.44490,39.98442
2,2008-02-02 06:11:00,116.44504,39.98586
2,2008-02-02 06:11:30,116.44424,39.98460
2,2008-02-02 06:12:00,116.44383,39.98384
2,2008-02-02 06:12:30,116.44502,39.98355
2,2008-02-02 06:13:00,116.44490,39.98294
2,2008-02-02 06:13:30,116.44441,39.98344
2,2008-02-02 06:14:00,116.44476,39.98479
2,2008-02-02 06:14:30,116.44561,39.98397
2,2008-02-02 06:15:00,116.44575,39.98408
2,2008-02-02 06:15:30,116.44574,39.98400
2,2008-02-02 06:16:00,116.44415,39.98506
2,2008-02-02 06:16:30,116.44245,39.98440
2,2008-02-02 06:17:00,116.44154,39.98541
2,2008-02-02 06:17:30,116.44165,39.98700
2,2008-02-02 06:18:00,116.44357,39.98821
2,2008-02-02 06:18:30,116.44503,39.98957
2,2008-02-02 06:19:00,116.44524,39.98920
2,2008-02-02 06:19:30,116.44403,39.98821
2,2008-02-02 06:20:00,116.44441,39.98823
2,2008-02-02 06:20:30,116.44468,39.98759
2,2008-02-02 06:21:00,116.44491,39.98914
2,2008-02-02 06:21:30,116.44613,39.99002
2,2008-02-02 06:22:00,116.44654,39.99198
2,2008-02-02 06:22:30,116.44839,39.99321
2,2008-02-02 06:23:00,116.44696,39.99498
2,2008-02-02 06:23:30,116.44625,39.99461
2,2008-02-02 06:24:00,116.44679,39.99296
2,2008-02-02 06:24:30,116.44818,39.99390
2,2008-02-02 06:25:00,116.44969,39.99239
2,2008-02-02 06:25:30,116.45050,39.99296
2,2008-02-02 06:26:00,116.45100,39.99461
2,2008-02-02 06:26:30,116.45230,39.99395
2,2008-02-02 06:27:00,116.45044,39.99340
2,2008-02-02 06:27:30,116.44982,39.99473
2,2008-02-02 06:28:00,116.44927,39.99582
2,2008-02-02 06:28:30,116.44815,39.99726
2,2008-02-02 06:29:00,116.44927,39.99916
2,2008-02-02 06:29:30,116.44953,39.99762
2,2008-02-02 06:30:00,116.44941,39.99956
2,2008-02-02 06:30:30,116.44935,39.99829
2,2008-02-02 06:31:00,116.45032,39.99834
2,2008-02-02 06:31:30,116.44993,39.99914
2,2008-02-02 06:32:00,116.45051,39.99801
2,2008-02-02 06:32:30,116.44904,39.99769
2,2008-02-02 06:33:00,116.44980,39.99930
2,2008-02-02 06:33:30,116.45110,40.00003
2,2008-02-02 06:34:00,116.45236,40.00015
2,2008-02-02 06:34:30,116.45062,40.00014
2,2008-02-02 06:35:00,116.45061,39.99976
2,2008-02-02 06:35:30,116.44904,40.00064
2,2008-02-02 06:36:00,116.44809,39.99920
2,2008-02-02 06:36:30,116.44902,39.99827
2,2008-02-02 06:37:00,116.44956,39.99727
2,2008-02-02 06:37:30,116.44985,39.99725
2,2008-02-02 06:38:00,116.44947,39.99860
2,2008-02-02 06:38:30,116.44915,39.99968
2,2008-02-02 06:39:00,116.45099,39.99910
